seed,policy,step,n_selected_probes,selected_probes,last_added_probe,n_calibration,n_test,deployment_active_prevalence,n_certified,certified_fraction,false_decisions,false_decision_rate_all,error_rate_among_certified,active_found,inactive_found,active_yield,inactive_yield
3,response_rank,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
3,response_rank,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5;SR-ARE,SR-ARE,1540,1539,0.009746588693957114,50.0,0.03248862897985705,2.0,0.001299545159194282,0.04,0.0,48.0,0.0,0.031496062992125984
3,uncertainty,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
3,uncertainty,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE,SR-ARE,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
3,uncertainty,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP,SR-MMP,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
3,uncertainty,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
3,uncertainty,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.009746588693957114,50.0,0.03248862897985705,2.0,0.001299545159194282,0.04,0.0,48.0,0.0,0.031496062992125984
3,diversity,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
3,diversity,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5,SR-ATAD5,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
3,diversity,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-HSE,SR-HSE,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
3,diversity,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-HSE;SR-ARE,SR-ARE,1540,1539,0.009746588693957114,51.0,0.03313840155945419,3.0,0.001949317738791423,0.058823529411764705,0.0,48.0,0.0,0.031496062992125984
3,diversity,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ATAD5;SR-HSE;SR-ARE;SR-MMP,SR-MMP,1540,1539,0.009746588693957114,50.0,0.03248862897985705,2.0,0.001299545159194282,0.04,0.0,48.0,0.0,0.031496062992125984
3,benchmark_aligned,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
3,benchmark_aligned,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP,SR-MMP,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
3,benchmark_aligned,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE,SR-ARE,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
3,benchmark_aligned,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE;SR-ATAD5,SR-ATAD5,1540,1539,0.009746588693957114,51.0,0.03313840155945419,2.0,0.001299545159194282,0.0392156862745098,0.0,49.0,0.0,0.03215223097112861
3,benchmark_aligned,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE;SR-ATAD5;SR-HSE,SR-HSE,1540,1539,0.009746588693957114,50.0,0.03248862897985705,2.0,0.001299545159194282,0.04,0.0,48.0,0.0,0.031496062992125984
3,random,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
3,random,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP,SR-MMP,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
3,random,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
3,random,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
3,random,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5;SR-ARE,SR-ARE,1540,1539,0.009746588693957114,50.0,0.03248862897985705,2.0,0.001299545159194282,0.04,0.0,48.0,0.0,0.031496062992125984
3,oracle,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
3,oracle,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP,SR-MMP,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
3,oracle,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
3,oracle,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.009746588693957114,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
3,oracle,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5;SR-ARE,SR-ARE,1540,1539,0.009746588693957114,50.0,0.03248862897985705,2.0,0.001299545159194282,0.04,0.0,48.0,0.0,0.031496062992125984
4,response_rank,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,response_rank,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP,SR-MMP,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,response_rank,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,response_rank,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,response_rank,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5;SR-ARE,SR-ARE,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,uncertainty,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,uncertainty,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE,SR-ARE,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,uncertainty,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP,SR-MMP,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,uncertainty,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,uncertainty,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,diversity,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,diversity,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE,SR-HSE,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,diversity,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,diversity,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ATAD5;SR-ARE,SR-ARE,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,diversity,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ATAD5;SR-ARE;SR-MMP,SR-MMP,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,benchmark_aligned,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,benchmark_aligned,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP,SR-MMP,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,benchmark_aligned,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE,SR-ARE,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,benchmark_aligned,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE;SR-ATAD5,SR-ATAD5,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,benchmark_aligned,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-ARE;SR-ATAD5;SR-HSE,SR-HSE,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,random,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,random,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE,SR-HSE,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,random,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-MMP,SR-MMP,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,random,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-MMP;SR-ARE,SR-ARE,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,random,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-MMP;SR-ARE;SR-ATAD5,SR-ATAD5,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,oracle,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,oracle,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP,SR-MMP,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,oracle,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,oracle,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
4,oracle,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5;SR-ARE,SR-ARE,1540,1539,0.007797270955165692,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
5,response_rank,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
5,response_rank,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE,SR-ARE,1540,1539,0.007147498375568551,61.0,0.0396361273554256,4.0,0.002599090318388564,0.06557377049180328,0.0,57.0,0.0,0.037303664921465966
5,response_rank,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-ATAD5,SR-ATAD5,1540,1539,0.007147498375568551,58.0,0.037686809616634176,3.0,0.001949317738791423,0.05172413793103448,0.0,55.0,0.0,0.03599476439790576
5,response_rank,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-ATAD5;SR-HSE,SR-HSE,1540,1539,0.007147498375568551,57.0,0.037037037037037035,3.0,0.001949317738791423,0.05263157894736842,0.0,54.0,0.0,0.03534031413612566
5,response_rank,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-ATAD5;SR-HSE;SR-MMP,SR-MMP,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
5,uncertainty,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
5,uncertainty,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE,SR-ARE,1540,1539,0.007147498375568551,61.0,0.0396361273554256,4.0,0.002599090318388564,0.06557377049180328,0.0,57.0,0.0,0.037303664921465966
5,uncertainty,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP,SR-MMP,1540,1539,0.007147498375568551,58.0,0.037686809616634176,3.0,0.001949317738791423,0.05172413793103448,0.0,55.0,0.0,0.03599476439790576
5,uncertainty,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
5,uncertainty,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
5,diversity,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
5,diversity,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE,SR-HSE,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
5,diversity,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
5,diversity,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ATAD5;SR-MMP,SR-MMP,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
5,diversity,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ATAD5;SR-MMP;SR-ARE,SR-ARE,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
5,benchmark_aligned,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
5,benchmark_aligned,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE,SR-ARE,1540,1539,0.007147498375568551,61.0,0.0396361273554256,4.0,0.002599090318388564,0.06557377049180328,0.0,57.0,0.0,0.037303664921465966
5,benchmark_aligned,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP,SR-MMP,1540,1539,0.007147498375568551,58.0,0.037686809616634176,3.0,0.001949317738791423,0.05172413793103448,0.0,55.0,0.0,0.03599476439790576
5,benchmark_aligned,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP;SR-ATAD5,SR-ATAD5,1540,1539,0.007147498375568551,56.0,0.036387264457439894,2.0,0.001299545159194282,0.03571428571428571,0.0,54.0,0.0,0.03534031413612566
5,benchmark_aligned,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP;SR-ATAD5;SR-HSE,SR-HSE,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
5,random,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
5,random,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE,SR-HSE,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
5,random,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
5,random,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ATAD5;SR-MMP,SR-MMP,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
5,random,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-HSE;SR-ATAD5;SR-MMP;SR-ARE,SR-ARE,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
5,oracle,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
5,oracle,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE,SR-ARE,1540,1539,0.007147498375568551,61.0,0.0396361273554256,4.0,0.002599090318388564,0.06557377049180328,0.0,57.0,0.0,0.037303664921465966
5,oracle,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-HSE,SR-HSE,1540,1539,0.007147498375568551,60.0,0.03898635477582846,4.0,0.002599090318388564,0.06666666666666667,0.0,56.0,0.0,0.03664921465968586
5,oracle,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.007147498375568551,57.0,0.037037037037037035,3.0,0.001949317738791423,0.05263157894736842,0.0,54.0,0.0,0.03534031413612566
5,oracle,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-HSE;SR-ATAD5;SR-MMP,SR-MMP,1540,1539,0.007147498375568551,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
6,response_rank,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
6,response_rank,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP,SR-MMP,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
6,response_rank,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE,SR-HSE,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
6,response_rank,3,10,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5,SR-ATAD5,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
6,response_rank,4,11,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-MMP;SR-HSE;SR-ATAD5;SR-ARE,SR-ARE,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
6,uncertainty,0,7,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma,,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
6,uncertainty,1,8,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE,SR-ARE,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
6,uncertainty,2,9,NR-AR;NR-AR-LBD;NR-AhR;NR-Aromatase;NR-ER;NR-ER-LBD;NR-PPAR-gamma;SR-ARE;SR-MMP,SR-MMP,1540,1539,0.00649772579597141,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0
